product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,user_id,user_name,review_id,review_title
B095X38CJS,"BRUSTRO Copytinta Coloured Craft Paper A4 Size 80 GSM Mixed Bright Colour 40 Sheets Pack (10 cols X 4 Sheets) Double Side Color for Office Printing, Art and Craft.",OfficeProducts|OfficePaperProducts|Paper|Copy&PrintingPaper|ColouredPaper,99,99,0,4.3,388,"AG7MI6MZP3GMUTO65QNUR25VP7VA,AHBZCVGYU7BO7DCSNDWCXK5GQP2A,AECMWB3HNGTTXL2CN4FR6NFXD5GA,AEDRNOENRBIMTJ75EUOOTKRN7YOA,AE5GXCIX32PZKCLESSPQFXILAPNA,AHM3VIGOFAIX3B5LBTVFIH3JPL2A,AGN44TXNKAN6TOS4VEW5N347GCNA,AHZZISWHBQV4TL3MKOJTH22IUNIQ","kashif,sezhian,Dinesh K.,Jenifer,Harsh,suresh,Madhu,Amazon Customer","R2ETD6AVA4AFF1,R3CUOW1DUP8N92,R3NYD5UBRVJDWP,ROK6ZCMA5J3HR,R3GWUP5VQM4PIW,R2DBDFFUMF72A7,R3CTPZMQDFCSGL,RDDDVU6EMW3OP","Good,Heads up,Good product,Bright in color  good product 👍🏻,Nice dark colors...,black  and dark blue paper not supplied  as it should be also there making it 4x12,Quality is too good,Nice bright colour"
B07ZKD8T1Q,Cuzor 12V Mini ups for WiFi Router | Power Backup up to 4 Hours | Replaceable Battery | Ups for Wi-Fi Router and Modem | Ups for Router up to 2A | ups for uninterrupted wi-fi,Computers&Accessories|NetworkingDevices|Routers,"1,499","2,999",0.5,4.5,"8,656","AF757N27JM5UZFJ3TS5FVGBYVMDA,AEMZHQJZLLZE7YLSPHME5ZJUOQ6A,AGTQADVKZIITNOSSU2VHYAEEZ7WQ,AG5QL2X7ZDWB3GK34SRUZTAXKO2Q,AFVEPSR3NXA6IPMGBTDRZNB6TY7Q,AFDLI3P4HU4RJGHXBV5X4UBM7ZLA,AGSYEEI6BBNNWJDYAHK22EYCPKQQ,AGNR2DWHR4DRJVRRUOZTUU4EY5RA","Subramanian M,krupasindhu,Amazon Customer,Arun,Siva sbs,Johny Depp,Abhishek Kumar Singh,Mr. G","R322EU1EPO0EFK,RKIITDXE4AGW3,R2MPRUBHGVAK2R,R13E9GP8EQCMZ3,R2ID65YG8CVX9K,RX6LRL2BB59G,R1K208FSP9EL6F,R1QH3BPFU8VE89","Cute one,Received today and installed.Observing performance.,Provides 1-30 to 2 hours backup,Perfect modem and router UPS,Nice product with some drawbacks,Shandaar Jabardast Zindaabad,As expected,Excellent product for apartments with DG backup."
B07G3YNLJB,Crucial BX500 240GB 3D NAND SATA 6.35 cm (2.5-inch) SSD (CT240BX500SSD1),Computers&Accessories|Components|InternalSolidStateDrives,"1,815","3,100",0.41,4.5,"92,925","AGHW3JDEF6JIRC4HB43UDMKOFXZQ,AF4N3Q6OEXVBSAHPK5NVJRGEZT5Q,AGM7YFUBLKUQPYVYZQDDPI3RXSZA,AHECHFXUUNHLH3RQ6ESN5GCUHGPQ,AGGTMAPT4WBWP2C62I6CGW22QNCA,AH42ECAG6LPCU22T5BYN5OXQO74A,AEYY76T7GEFE75ZEMXWPKW5H3LEQ,AF6SAPRZH3XU4YBLVMC6THTXAPCA","Shaikh Faisal,SISODIYA NANUBHAI,Aaryan Jagtap,Mr. Saddi,Arul,SOURAV DAS,Tejas,Bithika Paul","R34WAR6NQSVZBI,RGG00MCOD3B6A,R2RO4Z1CBF2G1I,R1BPV52HUSVZF8,R3IZK8U5HI1XOS,RE0OUI8Y9LSQY,R3IDL21XUYVUUK,R2YEAFFD5E02TL","Absolutely worth the price,Best product on low value, definitely gofor this,Works the way it says,Economical. Very light. Quite sleak. No good robust packing.,Good one!,The Best,As expected quality from a company like crucial. 4.5 Star Rating,Best in class ssd"
B00P93X2H6,"Classmate Pulse Spiral Notebook - 240 mm x 180 mm, Soft Cover, 200 Pages, Unruled","OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|CompositionNotebooks",67,75,0.11,4.1,"1,269","AH6NK74TCKWVMLPVFEC44ZLT546Q,AEUNLUIL7UEDSBOHDA52EP3CT43Q,AGKEIYGWTR5DFWUXTQK2GJCADGAA,AHYDGBIJQH2XC4SMUNVX2HGKOELQ,AGERLRPT3Z7WUSIERUPQ3NNUYGBQ,AGBVV6FOZ3OTCYR6XQ7UZL5OOF5A,AEBHFCOMRX6G22X3JLSCKHLXPTOA,AFZZKKAWBJWFT7ZNDHWFPI2LJTLA","Nafisa Nehar,Narinder K.,Mayank,Harsh Raj,Dr.G.K.H.KRISH,Soumava Chakraborty,Sahid,RAJU ACHARJEE","R3QLOAFS794JE2,R3N8H6JX73IGQM,RR2G573NOMISE,R1710I0LBXO0RZ,RSAY82S1YEY1A,R3T3F038IAP2Z5,R2E19RVGQBXFIY,R20HG64QT9A05Z","it's nice. simple and easy.,It's good but I ordered avengers printing I got other one,Not A4 size,Nice product but not value for money,Money not wasted.,Good For Day-To-Day use,medium size notebook,Good for note"
B0798PJPCL,Portronics My buddy plus Adjustable Laptop cooling Table (Brown),Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks,"1,889","2,699",0.3,4.3,"17,394","AH4RET52ZMGRWFVZDYIC3ANTDNZA,AFZF624S3KR3ETF5MQRA2CTEEOOA,AFVQA4IJSHO64L2W67VXGZLWDGKA,AG2H434HPEN5BMI4TKNQGUCQE77A,AHPMZZOSE5TCIKKBOGRDOKZVJLMA,AEJBFSMMLP6KY56NRUUCZB6WVIEA,AGTJ7HNPS6WJFXFLM7ZFLLVPUUZQ,AH556SFTL3M6YI6NWOTRTGHA4WRA","Nayeem ur rehman,Selvam_saravanan_reebok,Kriss G.,Amazon Customer,Subbu,Pranav,Victoria,Shashank Khandelwal","R3MDF3ZNTMFS3M,R14ZE6MPCOTRV6,R3E4CVN1BSCB0O,R2Z8KROCR44X60,R386VV5RV4L5UI,R2VCH24UHL9UA3,RP810P9RDWC3G,R2EIJACLUEEYUJ","Nice Product,Good one,Nice to have!,5 star (i gave 4 btw) just 1 con and its huge for me,Good table to work from bed,Laptop Table.,Best stand available,Like it"
B09GFWJDY1,"ZEBRONICS Zeb-Evolve Wireless in Ear Neckband Earphone with Supporting Bluetooth v5.0, Voice Assistant, Rapid Charge, Call Function & Magnetic Earpiece, with mic (Metallic Blue)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",499,"1,499",0.67,3.6,"9,169","AFVD56LA6WDD3SSROFLFQVHLSHJA,AFKGFQ6SM5VJVVFZM7RNLTQ4QFMQ,AFZ2XU2PKUJGH3N6MCYNRFGVUU5A,AHY6XDQNLICAHSOUPBE47XD3UDTA,AE7PU2TS7JOYITZOCZV5YQ2D4LVA,AFDQY2YWCKPDNXKZDTLPJAQ4JO7A,AHOSX5HUOCDZZKOMGTHESXDP4BQQ,AGUBBQWRKM3QWTTVHVOYM4IYMDFQ","Vibhor sharma,Eshaan tripathi,Arun R,Vikrant Khatri,Mahir,JASVINDAR SINGH,Mahaboobsaheb s.,aasim khan","R1ZVVISXKO1JOK,R1ZPSHX28L5WL0,R1CDARD5LUVUAJ,R1HCEZCBOONRT6,R3LW1RYTWDVNZK,R14K7AW0ZFZRGD,RZ3JLZP8FSO3I,R12VALC47YCIOT","Best at this price range.,Value for money,Value for money,Little bit compromise with make & connectivity, rest all perfect 👌,Nice,Nice,Good,Good product"
B09MZ6WZ6V,"INOVERA World Map Extended Anti Slip Rubber Gaming Stitched Mouse Pad Desk Mat for Computer Laptop (Black, 900L x 400B x 2H mm)","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MiceAccessories|MousePads",499,999,0.5,4.4,"1,030","AGRGIE4WRRX3CUQLN2RJDIJE3HSQ,AE7QGXIB227O4GIHLSTP2Z6VENCA,AEULY7BU52WW7X5U6TUNDBO2BU3Q,AFFHWVYKVSRM37YO4YB3Z6IMFLYA,AER5JFSJPXWDBT3VSBEHV6VVVIHQ,AF4TKZNEXBR44GBBFYI6D2I4KKFQ,AFO3ZXLJKCVDKFHGSXAFA6AYDE5A,AERWXGUBL74M7E5ZZ255BQBB6S6A","f1rstmehul,Kalyani Ramasubbu,sourin roy,Sujit,Milan Bhanderi,Shivam Agarwal,Manav,Karthik","R116YMD72TSY5Z,R258CFU2YKTK58,R24DFHVPXSIU8W,R24XEY7CTDRFXZ,RRVW4AYAAM5V4,R1HRIY8O1PGOO5,R2CGJ2P2BBLM08,RK1J2BJVDS8SY","nice design.,Worth the buy,Pretty good,Nice product.,Jordaar,The product is an averagely good product,Good enough,Awesome"
B094QZLJQ6,"Seagate One Touch 2TB External HDD with Password Protection – Black, for Windows and Mac, with 3 yr Data Recovery Services, and 4 Months Adobe CC Photography (STKY2000400)",Computers&Accessories|ExternalDevices&DataStorage|ExternalHardDisks,"5,799","7,999",0.28,4.5,"50,273","AG7XDPNSDQFE7CPVN7ODSPVOAD4Q,AF54QC7SIVQCZ4D2KIEIC4GESBFQ,AFNCBTSEMD3A4C34GITDLZIGOSZQ,AESAFKWCY522JNXNL3GMD7K6W6KA,AEJQ7NWZITDPI44AMIPQPK7DQLCQ,AEUJXKO6WMZSLPCK7OD2FF3LV5BQ,AEH5I544J65UH4UBNRET43YVAXOQ,AHVWI4H6HLGS3KQDKNQWF2HFGEUA","Amazon Customer,Jayesh B.,Sunil,Kaling246,biswaboka,prabhakar,Shekhar saini,Mohsin chouhan","R2X0Z7BS12ZYFD,R1CZP476IRR94Y,RF43347JSIPWZ,R24SRHM43OZ36M,R3UV9O11G5O7EC,R1B2U1Q7GBEMF3,R1A1W7XEE0YP4V,R15MT5JTR5BOXS","sometimes writes are little slow, otherwise fine,great product,Worth 100%,The only thing I was being deprived of was it's color.Instead of blue,I got a grey one.,Good product,Good product,Not with password and mailio softwares  this product not work properly,In the what u expect go for it ...."
B07L3NDN24,"ZEBRONICS Zeb-Fame 5watts 2.0 Multi Media Speakers with AUX, USB and Volume Control (Black)",Electronics|HomeAudio|Speakers|MultimediaSpeakerSystems,499,799,0.38,3.9,"6,742","AEGWP42GIGIOVDTY5DG2A6E4AY5Q,AFAQCBEHAIWL5F5W5PTWK2V7U4TA,AG5M7MJQX6OLPQ2CFRNGKTC26IZA,AEFRDOHS5FREPDSZU6FPMMH5QXPA,AGUCBTQJ5SB74KLB7QHID3VMEQHQ,AH5FRUHWJN6LLDA3WQUHV7DSE3FQ,AG2DJXFBQPAWRGKC2LLG4IUWWJNQ,AG2VPNDAAPKBRHLK4L7CWYBZPNAA","Asraful,Sagar prajapati,Mahesh Kumar Tiwari,Amazon Customer,Manav bhanderi,Tarun,Yallaling Maruthi,Rahnuma","RQ03WWKIJ86VR,R3S0S1OUOOTNC2,R2EEZPKARXPCYZ,R1INKZP3Y4L085,R2CLAZMKKPEP0Y,R3TCUV39Q5GMP7,RZO17F76OW8H9,R201RFHN6XKRPR","Thik thak he,wired,Sound boss,cheap and best temporary speakers,So loud,Bass,BEST QUALITY SPEAKER,Very nice"
B08WD18LJZ,"TVARA LCD Writing Tablet 8.5 Inch E-Note Pad LCD Writing Tablet, Kids Drawing Pad 8.5 Inch Doodle Board, Toddler Boy and Girl Learning Gift for 3 4 5 6 Years Old, Black","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|GraphicTablets",249,600,0.59,4,"1,208","AFNCX33YXD6T4LAWBFYXN6RR7LZQ,AGOJ5KXS5VV6NQS3XHAGRDZ7S2BA,AFWEWWOEAAHDSL4SLZGRNGT57HDA,AFNGBQYXHSKNKA4E6M7RBIESDL2Q,AG52N6UOIS5XRAI7K6RRCGIIGGYA,AFNUG7NKSURNWMYX4JL5T7CL53XQ,AEDDSZIS6P2DL7Z4MHVXUKLW73QQ,AFFTXR2YGTS2NVJHQAAWSV7UNBPA","Uthiranathan,Scuba_3d,Amazon Customer,archana,Nithin,Annie Thomas,ziya malik,Surendra verma","R3SIBLYM5T5AFY,R1YQKXTIBLGEMJ,R2XT2VFFBQ2UR1,R2ONCZT1YUWAWU,R3OTWNGHV08YRV,R3B9Q9MFSBVIRZ,R1LDGC41ZEL8NC,R3KE4RPQT1E3NR","Product is good,Lots of fun for the price,Good to use,Handy,Concept is good,Lightweight,Good for children,a best device for your child to make them intrested to study and practice."
B09CMM3VGK,"Ambrane 60W / 3A Type C Fast Charging Unbreakable 1.5m L Shaped Braided Cable, PD Technology, 480Mbps Data Transfer for Smartphones, Tablet, Laptops & other type c devices (ABLC10, Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,179,499,0.64,4,"1,933","AGHYCMV7RJ5D76UEZDZJPPEUGU5Q,AGKG3U55NSBTQ4QBDCGLUGSEEICA,AEK7TJPOW2SWCHCQOA7OEGXDZPCA,AH4QNGP7K2SO6FBWTS4Y274VHV6A,AH6CX2UTCOW6LXS74QK3TCQOHRIQ,AG4T75DAKCNZ6EPYPMKBGV6J54JQ,AF4GBAADHEMI3ZLPBAIZWYWN7GJA,AGOMXFNBIQBEWLN4JDC65FDPTBDQ","Rishabh,Amazon Customer,Darpan chauhan,Kumar Ketan,Amazon Customer,jayaprathap,Nirmal,Mihul pandey","R223OIZPTZ994S,RATMJ847EPDQX,RHWJXUIB7QJY4,RKKX7CGMNCZLA,RL8AFQ3JO8B1N,R152XS08W2OG38,R2RS0DMJ29X2W6,RLLQ8T7VXWR65","Good product,Good for charging, bad for data transfer,Wait  to get mexmum discount.,The cable quality is best and charging pin is at right position to stand 👍🏻,So far super,Good,Good but issues with design,Maine  99 me liya hai offer me or ye worth hai."
B06XDKWLJH,"Western Digital WD 1.5TB Elements Portable Hard Disk Drive, USB 3.0, Compatible with PC, PS4 and Xbox, External HDD (WDBU6Y0015BBK-WESN)",Computers&Accessories|ExternalDevices&DataStorage|ExternalHardDisks,"4,449","5,734",0.22,4.4,"25,006","AHQM673VAJUI7R3VMP4NWML4CZLQ,AG7HW2RWBBMIKW45MHWWO3MJPAMQ,AHAMXU574LIAJQEZIHZFB2VF6XEA,AEVK6SQSDGDCBJF4OM2Z24SXE36Q,AEOOR2OZ72WSRAVRX42ADEZNXQSQ,AG7NKDJ76WUK3JVPQ72NHUHHKWFQ,AFLID5BXTJU4P2YML63YQCJDCP2Q,AFI6OXAAZYUPZN5I4RP7TC66JK6A","Mastercard,Krupal Gajjar,Sanket,lional,Atteng Eric,Deepu prasad,swetha,Abinash J.","R3JLT7LH2SOF0V,R2KT1SVXND1VWG,R24OK0MVA1SNAD,R28CT5JQ1R02CZ,RYKHQ54JHJYQB,RF0NNFS6PEPAV,R2I21A2MTQV7JX,RZ5JP629DU70F","Good for my work,Worth it,Hard disc is not detecting,Good hdd with a 1.5 tb storage.....really cool and fast,Faster data transfer,Nice,Reasonable price,Sleek design"
B01J1CFO5I,Redgear MP35 Speed-Type Gaming Mousepad (Black/Red),Computers&Accessories|Accessories&Peripherals|PCGamingPeripherals|Gamepads,299,550,0.46,4.6,"33,434","AG6LARJ3IHDAIRVVN6WW4Q6JTPJA,AGRR4GPFNWDS7BAR4XXDSLRWHS7Q,AENVIGC6PVWFL7WNAH2VXOSK5AQQ,AHIWMQ35DZ32I2NXFG3FZGQ5WUVA,AGJGE65PDHD3YRNJZX7AJC2OYYFQ,AFWQUAD7B6KQ6EMMOUGFBPXWFAYQ,AG6NHOI4HQRYJYKR7M2DERXZNMIA,AFW5XNPYWYUD54B4GHGBC7JTMYHQ","Jayaprakash,Keshav Rana,Mohit prime,Aman singh,Yogesh K.,Ngiantseng Thowmung,Akshaya Rao,Dinesh jumani","R3358EO9V9WHQ0,R18X1NBWPX45CL,R34LKJ4RXUSRS3,RXXQRRV1RLLF8,R2EEDDUJ9LA2DH,R3BA5G740XADYD,R2LB699Y251V7J,R2O7189IATRJH2","Good product,Good quality,Good,Great mouse pad,Good worth the money.,Works flawlessly for many years,Nice mouse pad,Quality"
B07J2NGB69,"Lenovo 400 Wireless Mouse, 1200DPI Optical Sensor, 2.4GHz Wireless Nano USB, 3-Button (Left,Right,Scroll) Upto 8M Left/Right & 100K Scroll clicks & 1yr Battery, Ambidextrous, Ergonomic GY50R91293","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",629,"1,390",0.55,4.4,"6,301","AG3P4IMSW644U3FQ2765XNZFNC3Q,AGDKW4WQN3ZJJ4CVYLNXLCK5CNIA,AHU5TPA2UXOKQ4DDHN5RNZVBZLYA,AFHAATSERIT56U7QXWGJIL4MO3KQ,AFX5VVJ6G4NBFDWPMRQBFLYWEW6A,AFUUXVY2MHW6RYIDUUOPR2HDA5OA,AGZRENIZWCVXGLGXBQR4KWQZK6AA,AEBZFCW7Z2OSX3FS2DVMINPUZ6KQ","abhilash n.,Tk,Mayur,Ajay,himanshu kumar,Harikumar,Raja,Syammie","R3WA8CHZXMRJR,R22MH6ZS821G9A,R1FIRMYTZRF479,R112HB5700T6SG,RJFBAWAVEG383,RUM1Z3OU0DSOB,R23D5V15U3KQAT,R270Z7KVYYU4Y7","Not to the mark.,Ok.,Good Product,Good but lack some features,Best quility,Nice,Good for money,Just as expected."
B00MUTWLW4,"Logitech K480 Wireless Multi-Device Keyboard for Windows, macOS, iPadOS, Android or Chrome OS, Bluetooth, Compact, Compatible with PC, Mac, Laptop, Smartphone, Tablet - Black","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboards","2,595","3,295",0.21,4.4,"22,618","AH6LPYJT5UBJ7CIEWVHDCNQAGWZQ,AFG4CVSEFXYGJMIHZKX7JGGLCSZA,AFEXNZMRCU4SZFDGWRO6P4CMOGRA,AEUTWNKAMWBUEKXPNPWLZAV2PASA,AE4WVGQ3VRHKHQN3CNM7NCZL3BBA,AGQA6CD2EAQHTFTTONWV6IBD4PLQ,AHXVDMVAJ3EJF56HHLY7CHZK5ULA,AESCIZFPXLL5RG2IAYQEL5V2KNDA","Nikhil M.,Quader,Amith Bipin,Preet Shah,gaurav bagde,Anubhav S.,nirmal,ABDUL BASITH","R1AJ6U452B6VPM,RAPJSV76BEX8A,RZV4F09ALESRQ,R14QZDM2M04IAH,R23U8C99ZSTVP,R17KECO74AO7FC,R3HC5G436ZWUNB,ROOYF4SUB0DMH","Very very very good in terms of ergonomic,Good keyboard but have some cons,Good For Daily Use,Easy to use, hard to carry,nice,Excellent, Durable and connects to any gadgets including IPhone,Not suitable for all,Absolute Rubbish -> Moderately Good Product"
B08QSC1XY8,"Zoul USB C 60W Fast Charging 3A 6ft/2M Long Type C Nylon Braided Data Cable Quick Charger Cable QC 3.0 for Samsung Galaxy M31S M30 S10 S9 S20 Plus, Note 10 9 8, A20e A40 A50 A70 (2M, Grey)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,389,"1,099",0.65,4.3,974,"AHMKXORT3VNMB75C3EUBYMFYELFQ,AEKJRELVNMICYPOYTKMVF52YX2WQ,AHQPBXZSJ3XZILPJVXE4BN7ZL26A,AGELSEJKLWPVNPXQ7DGK63PEQF5A,AGGBXJFPXZVOJMMB6MMQOPLCJWGA,AEWA5TH6PMRZXMFY5MHCIU2MNFHA,AHPDFQLNLMNV5X4QNH6J7IUMREAQ,AGKQKPUOEC3LQR7GHBQYAHPTU4SA","Pratyush Pahuja,Thiyagarajan,yeses,Amazon Customer,Ajinkya,The Scarred Man,KULDEEP GUPTA,Abhishek Thapar","R2S0AYWUV349HP,R35OW9CYQNAYHY,R3B3DDF1D5NULK,R3LZQDRMNS5CZO,RUGI31F4HDHOV,R24GFJRFT12S6S,R231AEG1IO02JM,RD31MI3UMAXP8","Great Cable, Charging Speeds Could Be Better,Good,A good cable.,One of the best type c cable,Works as intended.,A good buy. The extra length helps a lot.,Good,Ok"
B017NC2IPM,"RESONATE RouterUPS CRU12V2A | Zero Drop | UPS for WiFi Router | Mini UPS | Up to 4 Hours PowerBackup | Battery Replacement Program | Router UPS Compatible with 12V <2A Routers, FTTH, Modem, Set Top Box, Alexa, Mini Camera",Computers&Accessories|NetworkingDevices|Routers,"1,799","2,911",0.38,4.3,"20,342","AEV2RFEWLJIWQDBU7FMHAUJT7PQQ,AGN4RT66HR52VG2S2I5B4LUDEZNQ,AGTTKLYUVR5XG4LXI6QWACQJJKRA,AF7EAJ3DVQJ5OV7EN7NI4ZCTUKOQ,AGCEQDLYNNIX24BEH2YDCDOSQJGA,AFZU2DMK45O2USJ3FVBIXTNRZXYQ,AHDAF6TAAIC7SNQVJIBHZSWZHPGA,AEOA3NB4DXSDU3E345Z7DFFTZLTA","JAYASHANKAR VB,SHAHABAAZ SHEIKH,Ranjan,Nilanjan,Mohd Aniz Bijal,Srikanth Bhattu,Saif Shaikh,Govind R","R3IAV5LSI3J7ME,RQRYBRNF648MR,R2TVUO2ZZ7TXFC,R1KGPK8S5IYLBR,R40G9679B3M95,R1BV2CXD5S6CGL,RNE99IXSFU1NV,R3OVGAKIXHYTLX","12V2A RouterUPS,Decent Product,Product quality,Effective and functional,Works with jio 12v 2.5A,Good product but not supported for my Wifi,Amazing product very helpful at times off power cut.,Good one to buy"
B00N1U7JXM,"3M Post-it Sticky Note Cube, 200 Sheets (4 Colors x 50 Sheets) | 3"" x 3"" Size | For notes, reminders, study, school and organizing","OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|Notepads&MemoBooks",90,175,0.49,4.4,"7,429","AFCNMPYF3HBJZ3FYMKXQAMR55OSA,AFW6KM45ORMBEVYBQ4QMSGG2ODOQ,AEWQF6RZYLNE6KZGF7DKK3C7IVGA,AFSLFJUEJHEFU5FAYUPIW2DZZR4Q,AEFUZZHV62AGF5NW5JJMEQI5TJ2Q,AGYOCAXRDRTOABD7L7HRINORYK6A,AFGWCA57CSCLUTCHHHRQOHUZALAQ,AF5DDVYNOENPTAMINHPTVCNWPCZA","Deepak kumar,Ahsan Shaikh,Karan Khanna,Sagar Nemade,Fazeela Fazzii..,Manoj,Sujoy Singha 93,Mani","R3JRQ21J8LHK67,R2100TLJUT7YQM,R12XEPS4NQ1XIR,R2QO6YC2WQ78Y4,R3HTM8I9Y12U7R,R2X56GH9II23XQ,R975UDYN89ORH,R1G9Y353J4EWAK","Adhesion,Good product,Does not stick,Nice sticky note,good,Not up to the mark,Worth to sticky,GREAT...."
B08HQL67D6,OFIXO Multi-Purpose Laptop Table/Study Table/Bed Table/Foldable and Portable Wooden/Writing Desk (Wooden),Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks,599,599,0,4,"26,423","AHTBDJ3J72O3A3NQNV2OUTOXP36A,AFPYH3UF3GB4RNX3MX46AXFM2FTQ,AFDER5KTHQQR7JFESKR2BGL7N3FA,AHOVXBUFOZ5ZU5QYL5B26JZ6M6SA,AFSJ6X7ZQ3N3TLGPUCWW5U2DP73A,AHQAQBNZHEDXSAPJK3W3S2BAIDYQ,AGHPAJL4PEZZNE6X6JAKEBI2UG5Q,AH7BGAGRTSO5HVQAS4TWUXAV3G5A","Sonubhai,Sujili v,Mohammad Maqsood,Mohammed Jafir Ashraf,Asirvatha ravi,saif khan,Jeni,prolay","R3O03EUB6UY68T,R1FMMOPHEXIHKO,R23PAXUWIYVJ2W,RSUWXFVM9EBIO,RGNGF6Z9XB5LH,R1KF7DT0S28EXC,RC4T7CRXKZKTB,R1WY5QNGHALX9Z","Value for money,Good,Everything is good but prize is higher side,It's good product, easy to use, but not for kids,Very good,Good product at this price,Very good product in very cheap price,good product,  i am satisfied"
B09RKFBCV7,"Fire-Boltt Ninja Calling 1.69"" Bluetooth Calling Smart Watch, Dial Pad, Speaker, AI Voice Assistant with 450 NITS Peak Brightness, Wrist Gaming & 100+ Watch Faces with SpO2, HR, Multiple Sports Mode",Electronics|WearableTechnology|SmartWatches,"1,999","7,999",0.75,4.2,"31,305","AGDI3CM73SM6W3GZTPAXJ23GNXUA,AF2WVFRQZPM6MC653VXOF46XYNSA,AERSG63VY4JYAZNAFLHC5YBE7QYA,AGD7FEEGW5JL5H2DY4PAHXBXEOBA,AEYPXM7M4FENXD3QMAU2DHWJQSMA,AFR23LRVE7CTSLJBHQFDNYMX5HFQ,AHSNDUCUGAHGPOTD4PIVFRZK3GBA,AEV2ZXYQ2Q4ZKT5EADCYWVI62Q5A","siddhi kamat,Reshma Sagar,Mahima singh,Sayantan,Akash Tyagi,Prerna Hazarika,Benjamin,Abhishek kumar shah","R2ATT3WQL0UB7P,R1VHI2ZGJSCFVO,R1UHC2M2KPN7W4,RL2IQ53WUNMXA,R2ZU0WUMZ3CLX6,R3C01TBTCD6UB0,R17G6J6XU7GMYG,R2TLAX7VNYS983","Value for money Product,Watch start button,VALUE FOR MONEY,Budget smartwatch,Watch is good,Good watch.Lekin jab recive Kia,watch on tha.Alarm pm me set nhi hota hai,Only am me hota he,Good watch,Amazing watch amazing colour! Just bought yesterday, will share feedback again after the usage."
B08KHM9VBJ,"Airtel AMF-311WW Data Card (Black), 4g Hotspot Support with 2300 Mah Battery",Computers&Accessories|NetworkingDevices|DataCards&Dongles,"2,099","3,250",0.35,3.8,"11,213","AFUKXJCLJNJK6S47HUN4KLGPFHCQ,AEYU436CG3CVTGML3U4BQLM24X7A,AHWGO3DOMU5Q5D2THPQOCILMEL2A,AEC6ANESUDELYRB2T3RKNZCOXMMA,AFO5GWF5MXFJW7SF3RKUTJXPB32A,AF7P2QHPYH6Z2KS5K2V2MTRPHOOA,AEHAJER6YJ6UB74W534EA2CA355Q,AEQ4D3BU3IY4OTLZQAL6VTAOWUKQ","Sancha Bir Subba,K.R.Kotian,MANASH,M.Suresh,Amazon Customer,Pratik B.,Velu_Vadeo,Sudipta Dhar","R1YI2RI1JC36SO,R3K5ZW63M5MIRN,RK2GIVBNOGOZ3,R25A4JO66YW0TS,RVQD2WX9EIW0W,R35YIQ96ZXOU58,R393HAUNLQT4YD,R1ULBGLCI3H1YU","Missing Cable, User Manual and Weak Network,Good,Nice,Home use product only,Good,Not usable for office work,Easy to use.,Bad experience"
B01IOZUHRS,Gizga Essentials Laptop Power Cable Cord- 3 Pin Adapter Isi Certified(1 Meter/3.3 Feet),Computers&Accessories|Accessories&Peripherals|LaptopAccessories|LaptopChargers&PowerSupplies,179,499,0.64,4.1,"10,174","AG62NLRIFTN2XEHSJ6HFEUWLNUFQ,AF52BVFW4ASG3V7VPP4S4BZII6DA,AFAS6QTXL5CPXZ6RHDRQP5FDQ5XA,AFIUCL2BAVOF2TKHTDO6SILLENFQ,AGYRHFW4K32QEH7TATXEH565CBZA,AHQH5PRVD42NW5O7FLDL2ETIBOXQ,AHSXVV5G4YWE5XMUXSP6ST7S3Y7A,AGRQAZ4YPQE4JGYOYPWSYCYOLQPA","Chetan C.,Bhasker,Heet Kantharia,Kavitha  R,Roy b s,GG,Chirag Kathuria,Neeraj Ram rakhyani","R2CQA45JW6KW09,R175UKN3MEJOV5,R25CE9M9A1ZKSG,R39ODDV5YDGF8T,R2W5LI9FGSKNYU,RVVK1C0RQFZYV,RT8EWW3VVXA67,RL4FCGDFPX5JP","Good product, Cheap and works well,good one,Nice charging power.,Nice,Good,It's a cable,Durable,Laptop cord"
